Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,text,line,word,mask,annotation
274,P522465.39.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522465,39,1,,witness
275,P522465.39.2,%akk-x-neoass:{m}ha-ni-i=,{m}ha-ni-i,"['𒁹', '𒄩', '𒉌', '𒄿']",𒁹𒄩𒉌𒄿,{m}ha-ni-i,"['complete', 'complete', 'complete', 'complete']",0.0,P522465,39,2,,witness
276,P522465.39.3,%akk-x-neoass:GAL-50=,GAL-50,"['𒃲', '𒐐']",𒃲𒐐,GAL-50,"['complete', 'complete']",0.0,P522465,39,3,,witness
277,P522465.40.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522465,40,1,,witness
278,P522465.40.2,%akk-x-neoass:{m}ZALAG₂-a.a=,{m}ZALAG₂-a.a,"['𒁹', '𒂟', '𒀀', '𒀀']",𒁹𒂟𒀀𒀀,{m}ZALAG₂-a.a,"['complete', 'complete', 'complete', 'complete']",0.0,P522465,40,2,,witness
279,P522465.40.3,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522465,40,3,,witness
280,P522465.40.4,%akk-x-neoass:{m}sa-il-ti-DINGIR=,{m}sa-il-ti-DINGIR,"['𒁹', '𒊓', '𒅋', '𒋾', '𒀭']",𒁹𒊓𒅋𒋾𒀭,{m}sa-il-ti-DINGIR,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,P522465,40,4,,witness
281,P522465.41.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522465,41,1,,witness
282,P522465.41.2,%akk-x-neoass:{m}gur₂-di-i=,{m}gur₂-di-i,"['𒁹', '𒃵', '𒁲', '𒄿']",𒁹𒃵𒁲𒄿,{m}gur₂-di-i,"['complete', 'complete', 'complete', 'complete']",0.0,P522465,41,2,,witness
283,P522465.41.3,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522465,41,3,,witness
284,P522465.41.4,%akk-x-neoass:{m}{d}MAŠ-PAB-PAB=,{m}{d}MAŠ-PAB-PAB,"['𒁹', '𒀭', '𒈦', '𒉽', '𒉽']",𒁹𒀭𒈦𒉽𒉽,{m}{d}MAŠ-PAB-PAB,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,P522465,41,4,,witness
285,P522465.42.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522465,42,1,,witness
286,P522465.42.2,%akk-x-neoass:{m}ŠU.2-aš-šur-IGI.LAL=,{m}ŠU.2-aš-šur-IGI.LAL,"['𒁹', '𒋗', '𒈫', '𒀸', '𒋩', '𒅆', '𒇲']",𒁹𒋗𒈫𒀸𒋩𒅆𒇲,{m}ŠU.2-aš-šur-IGI.LAL,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,P522465,42,2,,witness
287,P522465.42.3,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522465,42,3,,witness
288,P522465.42.4,%akk-x-neoass:{m}ARAD-aš-šur=,{m}ARAD-aš-šur,"['𒁹', '𒀴', '𒀸', '𒋩']",𒁹𒀴𒀸𒋩,{m}ARAD-aš-šur,"['complete', 'complete', 'complete', 'complete']",0.0,P522465,42,4,,witness
289,P522465.43.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522465,43,1,,witness
290,P522465.43.2,%akk-x-neoass:{m}aš-šur-be₂-sun₂-nu=,{m}aš-šur-be₂-sun₂-nu,"['𒁹', '𒀸', '𒋩', '𒁉', '𒄢', '𒉡']",𒁹𒀸𒋩𒁉𒄢𒉡,{m}aš-šur-be₂-sun₂-nu,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,P522465,43,2,,witness
291,P522465.44.1,%akk-x-neoass:{ITI}DU₆=,{iti}DU₆,"['𒌗', '𒇯']",𒌗𒇯,{ITI}DU₆,"['complete', 'complete']",0.0,P522465,44,1,,date
292,P522465.44.2,%akk-x-neoass:UD-11-KAM₂=,UD-11-KAM₂,"['𒌓', '𒌋𒁹', '𒆚']",𒌓𒌋𒁹𒆚,UD-11-KAM₂,"['complete', 'complete', 'complete']",0.0,P522465,44,2,,date
293,P522465.46.1,%akk-x-neoass:lim-mu=,lim-mu,"['𒅆', '𒈬']",𒅆𒈬,lim-mu,"['complete', 'complete']",0.0,P522465,46,1,,date
294,P522465.46.2,%akk-x-neoass:{m}{d}UTU-MAN-DU₃=,{m}{d}UTU-MAN-DU₃,"['𒁹', '𒀭', '𒌓', '𒌋𒌋', '𒆕']",𒁹𒀭𒌓𒌋𒌋𒆕,{m}{d}UTU-MAN-DU₃,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,P522465,46,2,,date
295,P522465.47.1,%akk-x-neoass:{LU₂}tur-ta-nu=,{lu₂}tur-ta-nu,"['𒇽', '𒌉', '𒋫', '𒉡']",𒇽𒌉𒋫𒉡,{LU₂}tur-ta-nu,"['complete', 'complete', 'complete', 'complete']",0.0,P522465,47,1,,date
296,P522465.48.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522465,48,1,,witness
297,P522465.48.2,%akk-x-neoass:{m}{d}PA-na-din=,{m}{d}PA-na-din,"['𒁹', '𒀭', '𒉺', '𒈾', '𒁷']",𒁹𒀭𒉺𒈾𒁷,{m}{d}PA-na-din,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,P522465,48,2,,witness
298,P522465.48.3,%akk-x-neoass:A.BA=,A.BA,"['𒀀', '𒁀']",𒀀𒁀,A.BA,"['complete', 'complete']",0.0,P522465,48,3,,witness
299,P522465.49.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522465,49,1,,witness
300,P522465.49.2,%akk-x-neoass:{m}DINGIR-iq-bi=,{m}DINGIR-iq-bi,"['𒁹', '𒀭', '𒅅', '𒁉']",𒁹𒀭𒅅𒁉,{m}DINGIR-iq-bi,"['complete', 'complete', 'complete', 'complete']",0.0,P522465,49,2,,witness
301,P522465.51.1,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,P522465,51,1,,other clauses
302,P522465.51.2,%akk-x-neoass:lib=,lib,['𒈜'],𒈜,lib,['complete'],0.0,P522465,51,2,,other clauses
303,P522465.51.3,%akk-x-neoass:{DUG}x=,{dug}[x,"['𒂁', 'X']",𒂁X,{DUG}[x],"['complete', 'missing']",0.5,P522465,51,3,,other clauses
304,P522465.51.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,P522465,51,4,,other clauses
305,P522465.51.5,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,P522465,51,5,,other clauses
306,P522465.51.6,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,P522465,51,6,,other clauses
307,P522465.51.7,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,P522465,51,7,,other clauses
308,P522465.51.8,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,P522465,51,8,,other clauses
309,P522465.51.9,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,P522465,51,9,,other clauses
310,P522465.51.10,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,P522465,51,10,,other clauses
311,P522465.51.11,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,P522465,51,11,,other clauses
312,P522465.52.1,%akk-x-neoass:1=,1,['𒁹'],𒁹,1,['complete'],0.0,P522465,52,1,,other clauses
313,P522465.52.2,%akk-x-neoass:BAN₂=,BAN₂,['𒑏'],𒑏,BAN₂,['complete'],0.0,P522465,52,2,,other clauses
314,P522465.52.3,%akk-x-neoass:NINDA=,NINDA,['𒃻'],𒃻,NINDA,['complete'],0.0,P522465,52,3,,other clauses
315,P522465.52.4,%akk-x-neoass:01=,01,['01'],01,01,['complete'],0.0,P522465,52,4,,other clauses
316,P522465.52.5,%akk-x-neoass:x+x=,x+[x,"['X', 'X']",XX,x+[x],"['complete', 'missing']",0.5,P522465,52,5,,other clauses
317,P522465.52.6,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,P522465,52,6,,other clauses
318,P522465.52.7,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,P522465,52,7,,other clauses
319,P522465.52.8,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,P522465,52,8,,other clauses
320,P522465.52.9,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,P522465,52,9,,other clauses
321,P522465.52.10,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,P522465,52,10,,other clauses
322,P522465.52.11,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,P522465,52,11,,other clauses
